130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13489,-2,2001,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13492,83,2002,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13494,56,2003,7,23
130604,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13500,63,2004,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13506,62,2005,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13524,83,2006,7,23
130604,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13527,60,2007,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13536,68,2008,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13548,83,2009,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13551,75,2010,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13553,49,2011,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13555,64,2012,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13557,-2,2013,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13559,62,2014,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13565,76,2015,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13568,69,2016,7,23
130605,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13569,63,2017,7,23
130606,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13572,75,2018,7,23
130604,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13580,75,2019,7,23
130604,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13583,68,2020,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13584,77,2021,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13586,88,2022,7,23
130607,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13588,80,2023,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13592,75,2024,7,23
130600,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13595,76,2025,7,23
130607,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13596,81,2026,7,23
130606,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13601,75,2027,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13614,76,2028,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13617,68,2029,7,23
130601,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13618,75,2030,7,23
130606,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13619,72,2031,7,23
130598,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13620,82,2032,7,23
130607,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13627,81,2033,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13629,73,2034,7,23
130606,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13632,68,2035,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13633,-2,2036,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13637,66,2037,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13646,60,2038,7,23
130601,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13648,65,2039,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13654,60,2040,7,23
130607,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13667,79,2041,7,23
130601,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13669,86,2042,7,23
130600,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13670,65,2043,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13677,71,2044,7,23
130605,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13678,53,2045,7,23
130600,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13680,76,2046,7,23
130604,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13681,65,2047,7,23
130605,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13685,63,2048,7,23
130606,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13691,74,2049,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13695,63,2050,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13696,79,2051,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13708,88,2052,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13714,84,2053,7,23
130601,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13719,56,2054,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13726,75,2055,7,23
130607,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13729,73,2056,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13734,85,2057,7,23
130604,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13747,71,2058,7,23
130605,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13749,80,2059,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13750,-2,2060,7,23
130603,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13752,73,2061,7,23
130597,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13753,-2,2062,7,23
130607,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13767,63,2063,7,23
130605,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13768,65,2064,7,23
130605,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13769,63,2065,7,23
130601,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13775,73,2066,7,23
130606,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13791,89,2067,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13793,64,2068,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13794,84,2069,7,23
130598,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13795,87,2070,7,23
130599,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13796,-2,2071,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13797,68,2072,7,23
130598,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13798,75,2073,7,23
130606,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13806,90,2074,7,23
130607,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13815,76,2075,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13820,70,2076,7,23
130600,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13821,73,2077,7,23
130600,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13824,91,2078,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13826,-2,2079,7,23
130602,262,2015学年度第二学期期末考试,7,History,2015-2016-2,3,2016/6/27 0:00,13828,67,2080,7,23
