130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13489,79,2001,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13492,84,2002,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13494,76,2003,8,23
130593,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13500,76,2004,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13506,68,2005,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13524,79,2006,8,23
130593,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13527,60,2007,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13536,75,2008,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13548,85,2009,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13551,86,2010,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13553,74,2011,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13555,66,2012,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13557,88,2013,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13559,72,2014,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13565,75,2015,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13568,75,2016,8,23
130594,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13569,62,2017,8,23
130595,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13572,68,2018,8,23
130593,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13580,80,2019,8,23
130593,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13583,83,2020,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13584,73,2021,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13586,82,2022,8,23
130596,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13588,67,2023,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13592,83,2024,8,23
130589,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13595,85,2025,8,23
130596,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13596,81,2026,8,23
130595,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13601,71,2027,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13614,73,2028,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13617,73,2029,8,23
130590,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13618,75,2030,8,23
130595,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13619,76,2031,8,23
130587,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13620,82,2032,8,23
130596,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13627,86,2033,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13629,80,2034,8,23
130595,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13632,84,2035,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13633,85,2036,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13637,81,2037,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13646,73,2038,8,23
130590,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13648,75,2039,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13654,77,2040,8,23
130596,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13667,86,2041,8,23
130590,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13669,83,2042,8,23
130589,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13670,82,2043,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13677,71,2044,8,23
130594,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13678,74,2045,8,23
130589,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13680,82,2046,8,23
130593,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13681,68,2047,8,23
130594,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13685,72,2048,8,23
130595,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13691,76,2049,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13695,73,2050,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13696,83,2051,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13708,84,2052,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13714,-2,2053,8,23
130590,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13719,68,2054,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13726,87,2055,8,23
130596,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13729,72,2056,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13734,91,2057,8,23
130593,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13747,85,2058,8,23
130594,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13749,-2,2059,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13750,73,2060,8,23
130592,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13752,81,2061,8,23
130586,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13753,87,2062,8,23
130596,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13767,82,2063,8,23
130594,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13768,81,2064,8,23
130594,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13769,67,2065,8,23
130590,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13775,73,2066,8,23
130595,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13791,74,2067,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13793,75,2068,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13794,81,2069,8,23
130587,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13795,79,2070,8,23
130588,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13796,82,2071,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13797,74,2072,8,23
130587,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13798,81,2073,8,23
130595,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13806,91,2074,8,23
130596,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13815,75,2075,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13820,63,2076,8,23
130589,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13821,73,2077,8,23
130589,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13824,87,2078,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13826,81,2079,8,23
130591,262,2015学年度第二学期期末考试,8,地理,2015-2016-2,3,2016/6/27 0:00,13828,73,2080,8,23
