133660,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12447,126,4001
133660,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12461,126,4002
133660,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12464,118,4003
133660,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12469,118,4004
133658,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12484,134,4005
133658,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12488,114,4006
133655,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12489,130,4007
133655,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12491,124,4008
133658,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12492,120,4009
133658,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12506,118,4010
133658,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12513,126,4011
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12531,144,4012
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12537,80,4013
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12542,98,4014
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12544,84,4015
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12547,96,4016
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12548,120,4017
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12550,98,4018
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12553,96,4019
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12554,108,4020
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12556,134,4021
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12557,82,4022
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12558,100,4023
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12560,118,4024
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12562,110,4025
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12563,120,4026
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12564,94,4027
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12567,76,4028
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12568,122,4029
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12570,98,4030
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12575,120,4031
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12576,80,4032
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12579,108,4033
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12582,96,4034
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12583,126,4035
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12584,102,4036
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12585,114,4037
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12586,142,4038
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12589,94,4039
