133596,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12666,27,3001,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12667,-2,3002,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12668,27,3003,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12671,-2,3004,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12675,-2,3005,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12677,-2,3006,8,37
133604,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12679,27,3007,8,37
133603,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12681,24,3008,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12682,-2,3009,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12688,-2,3010,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12694,-2,3011,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12696,-2,3012,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12697,-2,3013,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12698,-2,3014,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12710,-2,3015,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12711,-2,3016,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12731,-2,3017,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12736,-2,3018,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12737,-2,3019,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12738,-2,3020,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12739,-2,3021,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12742,-2,3022,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12743,-2,3023,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12745,-2,3024,8,37
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12746,-2,3025,8,37
