133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12666,27,3001,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12667,-2,3002,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12668,-2,3003,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12671,24,3004,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12675,24,3005,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12677,-2,3006,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12679,-2,3007,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12681,9,3008,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12682,9,3009,6,37
133619,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12688,24,3010,6,37
133617,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12694,15,3011,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12696,-2,3012,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12697,-2,3013,6,37
133617,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12698,27,3014,6,37
133617,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12710,30,3015,6,37
133617,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12711,24,3016,6,37
133619,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12731,24,3017,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12736,12,3018,6,37
133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12737,18,3019,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12738,-2,3020,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12739,-2,3021,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12742,30,3022,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12743,27,3023,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12745,18,3024,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12746,15,3025,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12747,-2,3026,6,37
133622,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12748,15,3027,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12749,-2,3028,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12750,-2,3029,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12751,-2,3030,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12756,24,3031,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12760,-2,3032,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12767,30,3033,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12768,-2,3034,6,37
133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12769,12,3035,6,37
133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12771,27,3036,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12776,30,3037,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12777,27,3038,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12780,18,3039,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12782,-2,3040,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12784,27,3041,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12785,12,3042,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12790,18,3043,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12791,30,3044,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12794,30,3045,6,37
133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12795,27,3046,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12797,18,3047,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12800,-2,3048,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12802,-2,3049,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12803,-2,3050,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12805,-2,3051,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12811,27,3052,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12812,-2,3053,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12813,-2,3054,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12814,18,3055,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12817,18,3056,6,37
133618,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12820,15,3057,6,37
133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12829,24,3058,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12830,-2,3059,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12831,-2,3060,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12832,-2,3061,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12834,-2,3062,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12837,27,3063,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12840,24,3064,6,37
133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12841,9,3065,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12844,27,3066,6,37
