73,1001,17,11
72,1002,17,11
74,1003,17,11
82,1004,17,11
70,1005,17,11
64,1006,17,11
76,1007,17,11
87,1008,17,11
70,1009,17,11
85,1010,17,11
66,1011,17,11
73,1012,17,11
69,1013,17,11
59,1014,17,11
65,1015,17,11
71,1016,17,11
79,1017,17,11
75,1018,17,11
69,1019,17,11
75,1020,17,11
82,1021,17,11
70,1022,17,11
70,1023,17,11
73,1024,17,11
80,1025,17,11
69,1026,17,11
52,1027,17,11
64,1028,17,11
74,1029,17,11
54,1030,17,11
62,1031,17,11
62,1032,17,11
64,1033,17,11
76,1034,17,11
54,1035,17,11
74,1036,17,11
62,1037,17,11
78,1038,17,11
61,1039,17,11
81,1040,17,11
46,1041,17,11
74,1042,17,11
74,1043,17,11
70,1044,17,11
83,1045,17,11
73,1046,17,11
75,1047,17,11
73,1048,17,11
84,1049,17,11
80,1050,17,11
69,1051,17,11
63,1052,17,11
63,1053,17,11
68,1054,17,11
77,1055,17,11
59,1056,17,11
75,1057,17,11
69,1058,17,11
64,1059,17,11
78,1060,17,11
66,1061,17,11
66,1062,17,11
54,1063,17,11
62,1064,17,11
60,1065,17,11
50,1066,17,11
70,1067,17,11
62,1068,17,11
78,1069,17,11
65,1070,17,11
58,1071,17,11
69,1072,17,11
68,1073,17,11
60,1074,17,11
67,1075,17,11
67,1076,17,11
54,1077,17,11
74,1078,17,11
70,1079,17,11
73,1080,17,11
58,1081,17,11
64,1082,17,11
69,1083,17,11
69,1084,17,11
54,1085,17,11
75,1086,17,11
