89,1001,7,11
64,1002,7,11
81,1003,7,11
89,1004,7,11
75,1005,7,11
72,1006,7,11
78,1007,7,11
83,1008,7,11
87,1009,7,11
71,1010,7,11
64,1011,7,11
87,1012,7,11
81,1013,7,11
75,1014,7,11
74,1015,7,11
84,1016,7,11
83,1017,7,11
76,1018,7,11
57,1019,7,11
65,1020,7,11
87,1021,7,11
71,1022,7,11
80,1023,7,11
79,1024,7,11
83,1025,7,11
68,1026,7,11
62,1027,7,11
75,1028,7,11
81,1029,7,11
61,1030,7,11
75,1031,7,11
75,1032,7,11
69,1033,7,11
74,1034,7,11
66,1035,7,11
80,1036,7,11
61,1037,7,11
80,1038,7,11
77,1039,7,11
62,1040,7,11
47,1041,7,11
79,1042,7,11
69,1043,7,11
73,1044,7,11
84,1045,7,11
73,1046,7,11
61,1047,7,11
77,1048,7,11
91,1049,7,11
85,1050,7,11
77,1051,7,11
67,1052,7,11
64,1053,7,11
66,1054,7,11
76,1055,7,11
70,1056,7,11
72,1057,7,11
73,1058,7,11
70,1059,7,11
87,1060,7,11
77,1061,7,11
66,1062,7,11
76,1063,7,11
77,1064,7,11
66,1065,7,11
64,1066,7,11
81,1067,7,11
65,1068,7,11
81,1069,7,11
74,1070,7,11
66,1071,7,11
77,1072,7,11
71,1073,7,11
62,1074,7,11
70,1075,7,11
85,1076,7,11
73,1077,7,11
75,1078,7,11
86,1079,7,11
81,1080,7,11
41,1081,7,11
65,1082,7,11
74,1083,7,11
88,1084,7,11
70,1085,7,11
72,1086,7,11
