13489,-2,2001,7,27
13492,-2,2002,7,27
13494,-2,2003,7,27
13500,-2,2004,7,27
13506,-2,2005,7,27
13524,-2,2006,7,27
13527,-2,2007,7,27
13536,-2,2008,7,27
13548,-2,2009,7,27
13551,74,2010,7,27
13553,-2,2011,7,27
13555,-2,2012,7,27
13557,-2,2013,7,27
13559,-2,2014,7,27
13565,-2,2015,7,27
13568,-2,2016,7,27
13569,-2,2017,7,27
13572,-2,2018,7,27
13580,-2,2019,7,27
13583,-2,2020,7,27
13584,-2,2021,7,27
13586,-2,2022,7,27
13588,-2,2023,7,27
13592,-2,2024,7,27
13595,-2,2025,7,27
13596,67,2026,7,27
13601,-2,2027,7,27
13614,-2,2028,7,27
13617,-2,2029,7,27
13618,-2,2030,7,27
13619,-2,2031,7,27
13620,-2,2032,7,27
13627,-2,2033,7,27
13629,-2,2034,7,27
13632,76,2035,7,27
13633,-2,2036,7,27
13637,-2,2037,7,27
13646,-2,2038,7,27
13648,-2,2039,7,27
13654,-2,2040,7,27
13667,-2,2041,7,27
13669,-2,2042,7,27
13670,-2,2043,7,27
13677,-2,2044,7,27
13680,-2,2045,7,27
13681,-2,2046,7,27
13685,-2,2047,7,27
13685,-2,2048,7,27
13691,-2,2049,7,27
13695,78,2050,7,27
13696,-2,2051,7,27
13708,-2,2052,7,27
13714,-2,2053,7,27
13719,-2,2054,7,27
13726,-2,2055,7,27
13729,-2,2056,7,27
13734,-2,2057,7,27
13747,77,2058,7,27
13749,-2,2059,7,27
13750,-2,2060,7,27
13752,-2,2061,7,27
13753,-2,2062,7,27
13767,-2,2063,7,27
13768,-2,2064,7,27
13769,-2,2065,7,27
13775,-2,2066,7,27
13791,-2,2067,7,27
13793,-2,2068,7,27
13794,78,2069,7,27
13795,-2,2070,7,27
13796,-2,2071,7,27
13797,-2,2072,7,27
13798,-2,2073,7,27
13806,-2,2074,7,27
13815,-2,2075,7,27
13820,-2,2076,7,27
13821,-2,2077,7,27
13824,-2,2078,7,27
13826,-2,2079,7,27
13828,-2,2080,7,27
